SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2023GQ0113198,1,83,37,2,1,24,15,0,0,9640,1,6,5,1,2,04314,1019518
2023GQ0113222,1,67,31,2,2,1,14,11410,73,4020,1,1,1,5,1,04305,1019518
2023GQ0113273,1,70,70,1,2,1,14,12600,0,0,0,6,1,5,1,04414,1019518
2023GQ0113275,1,46,18,2,6,1,18,5000,0,4110,1,1,5,5,2,04103,1019518
2023GQ0113299,1,28,30,2,2,1,16,2200,14,0,0,6,1,5,1,04310,1019518
2023GQ0113421,1,72,20,1,1,1,19,0,0,0,0,6,1,5,1,04103,1019518
2023GQ0113448,1,77,7,2,9,24,4,0,0,0,0,0,1,5,1,04317,1019518
2023GQ0113478,1,102,6,1,2,24,3,0,0,0,0,0,1,5,1,04401,1019518
2023GQ0113540,1,62,20,2,6,1,19,1100,0,4055,1,6,5,5,2,04263,1019518
2023GQ0113578,1,33,29,2,6,1,22,3000,0,1555,1,1,5,5,2,04108,1019518
2023GQ0113600,1,23,38,2,9,3,12,11000,70,4720,1,1,1,5,1,04205,1019518
2023GQ0113617,1,52,74,2,8,16,1,11900,0,0,0,6,4,2,2,04211,1019518
2023GQ0113635,1,57,27,2,8,3,12,5300,34,0,0,6,1,5,1,04204,1019518
2023GQ0113657,1,32,64,1,2,1,17,0,0,0,0,6,1,5,1,04165,1019518
2023GQ0113677,1,2,62,1,2,1,22,1800,0,0,0,6,1,3,1,04104,1019518
2023GQ0113709,1,72,95,2,1,1,16,41800,0,0,0,6,4,5,2,04108,1019518
2023GQ0113825,1,30,77,1,8,24,14,0,0,0,0,6,5,3,2,04103,1019518
2023GQ0113857,1,15,28,2,6,1,21,40000,0,2545,2,1,5,5,2,04111,1019518
2023GQ0113932,1,13,45,2,9,1,12,12000,77,3601,1,1,5,1,2,04304,1019518
2023GQ0113941,1,66,61,1,1,1,19,0,0,0,0,6,4,1,2,04501,1019518
2023GQ0113952,1,62,19,1,1,1,18,2500,0,4720,1,6,1,5,1,04309,1019518
2023GQ0114022,1,19,64,2,9,24,17,0,0,0,0,6,1,5,1,04314,1019518
2023GQ0114082,1,39,64,1,1,1,16,600,0,0,0,6,1,5,1,04502,1019518
2023GQ0114091,1,8,17,2,1,1,14,0,0,0,0,6,1,5,1,04314,1019518
2023GQ0114100,1,62,66,1,9,5,14,88000,0,0,0,6,4,5,2,04404,1019518
2023GQ0114121,1,3,52,1,1,1,16,11000,70,0,0,6,1,5,1,04165,1019518
2023GQ0114132,1,70,18,2,1,24,16,5000,0,4110,1,1,1,5,1,04165,1019518
2023GQ0114151,1,55,15,2,8,9,11,0,0,0,0,0,5,5,2,04401,1019518
2023GQ0114164,1,293,19,1,6,1,16,2500,0,4720,1,6,1,5,1,04302,1019518
2023GQ0114246,1,67,21,2,2,1,18,600,0,9620,4,1,1,5,1,04165,1019518
2023GQ0114269,1,70,20,1,1,1,19,0,0,9645,1,6,1,5,1,04111,1019518
2023GQ0114283,1,8,17,1,2,1,16,0,0,0,0,6,1,5,1,04212,1019518
2023GQ0114307,1,73,20,2,9,1,19,600,0,9620,4,1,1,5,1,04165,1019518
2023GQ0114326,1,9,34,2,9,24,11,0,0,0,0,6,1,5,1,04405,1019518
2023GQ0114382,1,64,65,1,2,1,14,19800,136,0,0,6,1,5,1,04104,1019518
2023GQ0114577,1,22,28,1,9,4,21,11000,71,0,0,6,1,5,1,04414,1019518
2023GQ0114673,1,148,83,2,2,1,16,13700,0,0,0,6,1,3,1,04112,1019518
2023GQ0114686,1,70,58,2,1,1,1,17100,111,0,0,6,1,5,1,04221,1019518
2023GQ0114753,1,8,13,2,8,3,11,0,0,0,0,0,1,5,1,04412,1019518
2023GQ0114759,1,97,19,1,1,1,19,8000,0,9645,1,6,1,5,1,04263,1019518
2023GQ0114797,1,101,59,1,2,1,16,12000,78,0,0,6,1,5,1,04108,1019518
2023GQ0114804,1,75,1,2,2,1,0,0,0,0,0,0,1,5,1,04413,1019518
2023GQ0114901,1,8,63,1,2,1,19,14400,94,6355,1,6,1,5,1,04407,1019518
2023GQ0114966,1,50,74,2,8,16,1,11900,0,0,0,6,4,2,2,04208,1019518
2023GQ0115024,1,2,19,1,2,1,16,0,0,0,0,6,1,5,1,04212,1019518
