SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2023HU0707593,4,106,0,1,8,2,0,0,164,0,0,0,1,5,1,03778,1019518
2023HU0707672,1,48,70,1,9,2,16,63200,404,0,0,6,4,1,2,03738,1019518
2023HU0707672,2,49,67,2,9,2,16,31000,404,2545,3,6,4,1,2,03738,1019518
2023HU0707672,3,67,48,1,9,2,18,0,404,5410,1,3,1,5,1,03738,1019518
2023HU0707689,1,45,77,1,1,1,23,584000,501,410,1,1,1,3,1,03736,1019518
2023HU0707689,2,48,76,2,1,1,24,55000,383,2360,6,6,1,3,1,03736,1019518
2023HU0707708,1,61,51,2,1,1,22,126500,501,2640,6,6,1,5,1,03720,1019518
2023HU0707712,1,40,61,2,1,1,22,96400,501,2752,6,1,1,3,1,03740,1019518
2023HU0707712,2,47,69,1,3,2,9,20100,140,2752,6,1,4,3,2,03740,1019518
2023HU0707712,3,42,23,2,8,2,19,37000,501,3603,1,1,1,5,1,03740,1019518
2023HU0707712,4,54,28,2,9,2,17,0,501,440,7,3,1,1,1,03740,1019518
2023HU0707791,1,54,65,2,1,1,21,81620,501,0,0,6,1,3,1,03761,1019518
2023HU0707797,1,34,51,1,9,3,21,0,0,0,0,6,1,5,1,03732,1019518
2023HU0707797,2,38,28,2,9,1,19,6400,41,3602,2,1,1,5,1,03732,1019518
2023HU0707809,1,74,58,2,1,1,21,270000,501,3255,1,1,1,3,1,03730,1019518
2023HU0707809,2,54,18,1,9,2,14,0,501,0,0,6,1,5,1,03730,1019518
2023HU0707819,1,80,33,2,1,1,1,5200,33,0,0,6,4,1,2,03776,1019518
2023HU0707821,1,60,69,2,9,2,1,16600,113,0,0,6,4,2,2,03712,1019518
2023HU0707834,1,84,33,2,8,7,1,0,110,3602,2,3,5,5,2,03734,1019518
2023HU0707834,2,80,34,1,8,7,1,9000,57,4522,1,3,5,5,2,03734,1019518
2023HU0707834,3,79,15,1,1,24,12,0,110,0,0,0,1,5,1,03734,1019518
2023HU0707834,4,94,11,1,1,1,8,0,110,0,0,0,1,5,1,03734,1019518
2023HU0707834,5,85,8,1,1,24,5,0,110,0,0,0,1,5,1,03734,1019518
2023HU0707834,6,83,23,1,8,7,12,40000,110,6260,1,1,5,5,2,03734,1019518
2023HU0707842,1,76,30,2,9,1,21,31000,197,9130,1,1,1,5,1,03732,1019518
2023HU0707845,1,90,67,2,1,1,16,0,0,0,0,6,1,3,1,03728,1019518
2023HU0707845,2,114,32,2,1,1,18,50000,316,20,1,1,1,1,1,03728,1019518
2023HU0707852,1,138,38,2,1,1,19,20000,357,350,1,1,1,1,1,03762,1019518
2023HU0707852,2,178,38,1,1,1,16,50000,357,5522,7,1,1,1,1,03762,1019518
2023HU0707960,1,58,42,2,8,2,17,15000,99,4600,3,1,4,1,2,03721,1019518
2023HU0707960,2,87,42,1,8,2,1,13600,99,8990,2,2,4,1,2,03721,1019518
2023HU0707960,3,78,18,2,8,2,19,3000,99,4720,1,1,1,1,1,03721,1019518
2023HU0707960,4,62,14,1,8,2,11,0,99,0,0,0,1,5,1,03721,1019518
2023HU0707995,1,59,40,2,1,1,21,90000,501,4840,1,1,1,5,1,03732,1019518
2023HU0707997,1,240,73,2,1,1,21,25000,474,440,7,1,1,1,1,03774,1019518
2023HU0707997,2,241,70,1,1,1,19,3000,474,4710,1,6,1,1,1,03774,1019518
2023HU0707997,3,308,29,1,1,1,21,81200,474,630,1,1,1,5,1,03774,1019518
2023HU0707997,4,247,73,2,9,2,17,0,0,0,0,6,4,5,2,03774,1019518
2023HU0708051,1,99,38,1,9,3,19,19000,78,9620,1,1,1,3,1,03767,1019518
2023HU0708051,2,102,10,2,9,3,7,0,78,0,0,0,1,5,1,03767,1019518
2023HU0708051,3,102,9,2,9,3,6,0,78,0,0,0,1,5,1,03767,1019518
2023HU0708064,1,47,71,1,2,1,20,38500,281,9130,6,6,1,1,1,03712,1019518
2023HU0708064,2,44,69,2,2,1,16,11500,281,0,0,6,1,1,1,03712,1019518
2023HU0708130,1,80,34,1,8,24,19,80000,501,4000,1,1,1,5,1,03761,1019518
2023HU0708130,2,57,57,1,8,2,9,33400,213,4251,1,1,4,5,2,03761,1019518
2023HU0708130,3,76,51,1,8,2,18,35400,225,4251,1,1,4,5,2,03761,1019518
2023HU0708172,1,29,66,1,1,1,21,130100,501,440,1,1,1,1,1,03708,1019518
2023HU0708172,2,32,61,2,1,1,20,3500,501,500,6,1,1,1,1,03708,1019518
2023HU0708172,3,32,30,1,1,1,16,23600,501,440,2,1,3,5,1,03708,1019518
2023HU0708172,4,41,10,2,9,6,7,0,501,0,0,0,1,5,1,03708,1019518
2023HU0708172,5,43,5,2,9,1,2,0,501,0,0,0,1,5,1,03708,1019518
2023HU0708172,6,40,0,1,9,1,0,0,501,0,0,0,1,5,1,03708,1019518
2023HU0708172,7,46,36,2,9,1,19,100000,501,440,6,1,1,3,1,03708,1019518
2023HU0708199,1,66,58,1,1,1,24,0,501,1410,1,6,1,1,1,03739,1019518
2023HU0708199,2,64,41,2,6,1,24,150000,501,1410,1,1,4,1,2,03739,1019518
2023HU0708202,1,100,38,2,2,1,19,55000,180,5420,3,3,1,5,1,03757,1019518
2023HU0708202,2,100,17,1,2,1,16,0,180,0,0,6,1,5,1,03757,1019518
2023HU0708202,3,110,11,2,2,1,8,0,180,0,0,0,1,5,1,03757,1019518
2023HU0708202,4,108,11,2,2,1,8,0,180,0,0,0,1,5,1,03757,1019518
2023HU0708228,1,88,87,1,1,1,23,67100,478,0,0,6,1,3,1,03760,1019518
2023HU0708239,1,174,48,1,9,19,16,60000,248,4350,6,1,1,1,1,03773,1019518
2023HU0708239,2,173,49,2,9,15,23,310,248,4350,8,3,1,1,1,03773,1019518
2023HU0708239,3,259,13,2,9,22,10,0,248,0,0,0,1,5,1,03773,1019518
2023HU0708273,1,56,45,1,6,1,21,25000,159,5400,1,1,1,5,1,03775,1019518
2023HU0708307,1,286,53,2,8,2,12,22000,215,3603,1,1,5,4,2,03721,1019518
2023HU0708307,2,333,34,1,8,2,12,7000,45,4220,6,1,5,5,2,03721,1019518
2023HU0708307,3,343,28,2,8,2,16,0,215,0,0,6,1,5,1,03721,1019518
2023HU0708307,4,275,21,1,8,2,16,27300,215,4020,1,3,1,5,1,03721,1019518
2023HU0708384,1,67,48,1,1,1,22,250000,501,440,1,1,1,1,1,03736,1019518
2023HU0708384,2,75,47,2,1,1,23,100000,501,3090,2,1,1,1,1,03736,1019518
2023HU0708384,3,81,14,2,1,1,10,0,501,0,0,0,1,5,1,03736,1019518
2023HU0708384,4,87,11,1,1,1,7,0,501,0,0,0,1,5,1,03736,1019518
2023HU0708384,5,81,8,2,1,1,4,0,501,0,0,0,1,5,1,03736,1019518
2023HU0708418,1,32,52,1,1,1,15,14000,130,9130,1,2,4,3,2,03719,1019518
2023HU0708418,2,29,85,2,1,1,1,11600,130,0,0,6,4,2,2,03719,1019518
2023HU0708446,1,135,37,2,6,1,22,34700,231,3255,2,2,4,1,2,03767,1019518
2023HU0708446,2,147,37,1,6,1,21,48000,231,1108,1,1,1,1,1,03767,1019518
2023HU0708446,3,146,8,1,6,1,5,0,231,0,0,0,1,5,1,03767,1019518
2023HU0708446,4,146,6,1,6,1,3,0,231,0,0,0,1,5,1,03767,1019518
2023HU0708446,5,136,6,1,1,1,3,0,231,0,0,0,1,5,1,03767,1019518
2023HU0708454,1,172,56,2,2,1,18,36000,292,440,3,1,1,1,1,03750,1019518
2023HU0708454,2,213,56,1,2,1,16,1700,292,9130,1,3,1,1,1,03750,1019518
2023HU0708454,3,193,78,2,2,1,18,30800,292,0,0,6,1,3,1,03750,1019518
2023HU0708470,1,80,58,1,8,11,19,48000,311,5860,3,1,4,5,2,03741,1019518
2023HU0708470,2,68,68,1,8,11,19,22000,154,9130,1,6,4,1,2,03741,1019518
2023HU0708470,3,67,64,2,8,11,18,0,0,0,0,6,5,1,2,03741,1019518
2023HU0708470,4,71,40,2,8,11,22,45000,291,5110,1,1,5,5,2,03741,1019518
2023HU0708506,1,77,37,2,1,1,22,107000,501,51,1,1,1,1,1,03771,1019518
2023HU0708506,2,90,43,1,1,1,22,50000,501,710,7,1,1,1,1,03771,1019518
2023HU0708506,3,88,9,2,1,1,6,0,501,0,0,0,1,5,1,03771,1019518
2023HU0708506,4,89,7,2,1,1,5,0,501,0,0,0,1,5,1,03771,1019518
2023HU0708543,1,70,64,1,2,1,20,55500,438,3930,3,6,1,1,1,03761,1019518
2023HU0708543,2,58,64,2,2,1,19,33000,438,5250,5,6,1,1,1,03761,1019518
2023HU0708543,3,51,25,1,1,1,19,9600,61,9620,1,3,4,5,2,03761,1019518
2023HU0708570,1,73,68,2,1,1,21,48000,337,0,0,6,1,3,1,03758,1019518
2023HU0708570,2,79,68,1,1,1,20,67800,476,1021,1,6,1,3,1,03758,1019518
2023HU0708704,1,131,26,2,9,8,15,25000,154,4110,1,2,5,1,2,03741,1019518
2023HU0708704,2,141,28,1,9,8,20,30000,154,4110,1,1,5,1,2,03741,1019518
2023HU0708704,3,157,9,1,9,8,5,0,154,0,0,0,5,5,2,03741,1019518
2023HU0708704,4,158,7,1,9,8,3,0,154,0,0,0,5,5,2,03741,1019518
2023HU0708704,5,137,17,2,9,8,13,0,154,0,0,6,5,1,2,03741,1019518
2023HU0708738,1,81,54,2,2,1,15,102000,501,101,1,1,1,5,1,03780,1019518
2023HU0708771,1,34,60,2,6,1,19,2800,221,3602,8,1,4,1,2,03716,1019518
2023HU0708771,2,38,67,1,6,1,16,0,221,6442,7,6,4,1,2,03716,1019518
2023HU0708771,3,43,30,1,6,1,20,41000,221,910,1,1,4,1,2,03716,1019518
2023HU0708771,4,45,5,2,6,1,3,0,221,0,0,0,1,5,1,03716,1019518
2023HU0708771,5,39,31,2,6,1,20,40000,221,20,1,1,4,1,2,03716,1019518
2023HU0708778,1,38,70,1,9,2,1,18200,127,9620,1,1,5,1,2,03737,1019518
2023HU0708856,1,27,67,2,9,2,18,24400,336,0,0,6,1,1,1,03719,1019518
2023HU0708856,2,30,66,1,9,2,18,41600,336,440,1,6,1,1,1,03719,1019518
2023HU0708856,3,31,88,2,9,2,16,11500,336,0,0,6,1,1,1,03719,1019518
2023HU0708909,1,84,82,1,2,1,20,48000,333,0,0,6,4,2,2,03747,1019518
2023HU0708922,1,31,71,1,9,8,20,13000,89,3323,2,3,4,5,2,03733,1019518
2023HU0708949,1,136,59,2,9,6,18,4100,26,4525,1,6,1,5,1,03735,1019518
2023HU0708951,1,46,88,1,1,1,16,36000,269,0,0,6,1,1,1,03717,1019518
2023HU0708951,2,47,88,2,1,1,20,12600,269,0,0,6,1,1,1,03717,1019518
2023HU0709055,1,110,37,1,2,2,21,110000,501,2920,6,3,1,1,1,03747,1019518
2023HU0709055,2,105,34,2,8,2,18,0,501,2180,1,6,1,1,1,03747,1019518
2023HU0709065,1,420,65,1,1,2,20,7800,32,3520,1,1,1,1,1,03716,1019518
2023HU0709065,2,389,50,2,1,2,17,0,32,0,0,6,4,1,2,03716,1019518
2023HU0709065,3,568,17,1,1,2,14,0,32,0,0,6,1,5,1,03716,1019518
2023HU0709080,1,80,76,2,1,1,19,19100,134,0,0,6,1,2,1,03782,1019518
2023HU0709097,1,57,24,1,8,2,21,30000,284,5240,1,1,1,1,1,03767,1019518
2023HU0709097,2,59,24,2,8,2,21,5700,284,2011,2,1,1,1,1,03767,1019518
2023HU0709097,3,60,20,1,8,2,16,30000,284,2545,3,1,1,5,1,03767,1019518
2023HU0709180,1,44,62,2,9,1,16,36800,297,440,6,1,1,1,1,03754,1019518
2023HU0709180,2,54,67,1,9,1,17,23570,297,3930,1,6,1,1,1,03754,1019518
2023HU0709218,1,70,53,2,1,1,21,40000,259,4840,6,3,1,5,1,03721,1019518
2023HU0709227,1,51,62,2,8,2,9,32400,209,8990,1,1,4,4,2,03716,1019518
2023HU0709227,2,56,58,1,8,2,9,40000,258,8990,1,1,5,3,2,03716,1019518
2023HU0709292,1,65,60,2,2,1,21,0,0,0,0,6,1,5,1,03722,1019518
2023HU0709324,1,51,52,2,2,1,18,8000,117,3602,3,1,1,5,1,03750,1019518
2023HU0709324,2,48,28,2,2,1,21,16000,117,3602,3,1,1,5,1,03750,1019518
2023HU0709324,3,43,15,2,2,1,12,12000,117,0,0,0,1,5,1,03750,1019518
2023HU0709324,4,46,5,2,2,1,2,0,117,0,0,0,1,5,1,03750,1019518
2023HU0709354,1,78,36,2,8,24,11,20400,186,0,0,6,5,3,2,03710,1019518
2023HU0709354,2,73,52,2,8,24,20,17000,186,0,0,6,3,3,1,03710,1019518
2023HU0709409,1,119,61,1,1,1,22,150000,501,0,0,6,4,1,2,03720,1019518
2023HU0709409,2,123,58,2,1,1,21,0,501,0,0,6,4,1,2,03720,1019518
2023HU0709409,3,117,90,2,1,1,21,24000,501,0,0,6,4,2,2,03720,1019518
2023HU0709433,1,269,39,1,9,2,16,20000,131,6260,1,1,5,1,2,03722,1019518
2023HU0709433,2,227,44,2,9,2,16,20000,131,5940,1,1,5,1,2,03722,1019518
2023HU0709433,3,202,16,1,9,2,12,0,131,0,0,6,1,5,1,03722,1019518
2023HU0709433,4,232,6,2,9,2,1,0,131,0,0,0,1,5,1,03722,1019518
2023HU0709446,1,58,69,1,9,24,1,55000,367,5120,1,1,4,3,2,03747,1019518
2023HU0709446,2,54,60,1,9,24,15,12000,367,3300,1,1,4,3,2,03747,1019518
2023HU0709502,1,54,62,1,8,7,17,40000,501,4760,6,1,4,1,2,03762,1019518
2023HU0709502,2,44,58,2,8,2,17,100000,501,5610,6,1,4,1,2,03762,1019518
2023HU0709502,3,73,37,1,8,7,17,80000,501,7260,6,1,1,5,1,03762,1019518
2023HU0709507,1,43,45,2,6,1,11,20000,235,4720,1,1,5,1,2,03744,1019518
2023HU0709507,2,48,54,1,6,1,8,50000,235,6355,1,1,5,1,2,03744,1019518
2023HU0709507,3,56,9,2,6,1,5,0,235,0,0,0,5,5,2,03744,1019518
2023HU0709507,4,36,2,1,6,1,0,0,235,0,0,0,1,5,1,03744,1019518
2023HU0709531,1,42,49,1,6,1,21,63000,501,7640,6,1,4,1,2,03705,1019518
2023HU0709531,2,46,50,2,6,1,21,98000,501,150,1,1,4,1,2,03705,1019518
2023HU0709531,3,46,17,2,6,1,13,0,501,0,0,6,1,5,1,03705,1019518
2023HU0709531,4,53,14,1,6,1,10,0,501,0,0,0,1,5,1,03705,1019518
2023HU0709588,1,69,44,2,1,1,21,90000,501,5860,7,1,1,1,1,03717,1019518
2023HU0709588,2,93,51,1,1,1,18,215000,501,220,7,1,1,1,1,03717,1019518
2023HU0709588,3,90,16,1,1,1,13,0,501,0,0,6,1,5,1,03717,1019518
2023HU0709588,4,90,15,1,1,1,11,0,501,0,0,0,1,5,1,03717,1019518
2023HU0709588,5,96,12,1,1,1,9,0,501,0,0,0,1,5,1,03717,1019518
2023HU0709588,6,97,10,1,1,1,6,0,501,0,0,0,1,5,1,03717,1019518
2023HU0709599,1,242,66,2,6,1,22,60000,475,2170,2,1,1,1,1,03737,1019518
2023HU0709599,2,235,71,1,9,2,19,25000,475,9610,1,6,1,1,1,03737,1019518
2023HU0709607,1,49,70,2,1,1,23,215000,501,2100,7,1,1,3,1,03728,1019518
2023HU0709653,1,216,37,1,8,7,12,60000,171,6260,1,1,5,1,2,03747,1019518
2023HU0709653,2,208,42,2,8,11,10,0,171,4230,6,6,5,1,2,03747,1019518
2023HU0709653,3,216,2,2,8,7,0,0,171,0,0,0,1,5,1,03747,1019518
2023HU0709653,4,216,1,2,8,7,0,0,171,0,0,0,1,5,1,03747,1019518
2023HU0709653,5,242,23,2,8,11,16,12000,171,5240,1,1,5,5,2,03747,1019518
2023HU0709653,6,300,13,2,8,11,9,0,171,0,0,0,1,5,1,03747,1019518
2023HU0709662,1,70,48,1,1,1,22,714000,501,10,1,1,1,1,1,03730,1019518
2023HU0709662,2,78,48,2,1,1,21,684000,501,500,1,1,1,1,1,03730,1019518
2023HU0709701,1,58,35,2,2,1,21,106000,501,2205,2,1,1,5,1,03764,1019518
2023HU0709701,2,69,5,2,2,1,1,0,501,0,0,0,1,5,1,03764,1019518
2023HU0709757,1,132,55,2,8,7,20,40000,253,5150,1,1,4,5,2,03770,1019518
2023HU0709779,1,72,50,1,9,2,8,9800,120,9142,1,6,4,1,2,03757,1019518
2023HU0709779,2,68,58,2,9,2,13,20000,120,3602,1,3,5,1,2,03757,1019518
2023HU0709779,3,66,27,2,9,2,19,25000,120,2545,3,1,1,5,1,03757,1019518
2023HU0709779,4,66,23,1,9,2,15,1100,120,9130,1,3,1,5,1,03757,1019518
2023HU0709779,5,64,18,2,9,2,14,600,120,4110,1,1,1,5,1,03757,1019518
2023HU0709779,6,74,53,1,9,2,8,20000,120,6260,6,3,5,3,2,03757,1019518
2023HU0709779,7,110,4,1,9,2,2,0,120,0,0,0,1,5,1,03757,1019518
2023HU0709779,8,78,3,2,9,2,1,0,120,0,0,0,1,5,1,03757,1019518
2023HU0709779,9,112,2,1,9,2,0,0,120,0,0,0,1,5,1,03757,1019518
2023HU0709779,10,77,45,1,9,11,16,30000,197,6260,1,1,5,5,2,03757,1019518
2023HU0709787,1,43,45,2,1,1,21,27300,353,2360,6,1,1,1,1,03710,1019518
2023HU0709787,2,41,52,1,8,2,11,80000,353,6260,1,1,4,1,2,03710,1019518
2023HU0709787,3,37,15,1,1,2,12,0,353,0,0,0,1,5,1,03710,1019518
2023HU0709787,4,41,10,2,1,2,6,0,353,0,0,0,1,5,1,03710,1019518
2023HU0709877,1,58,56,2,6,1,21,125000,501,800,1,1,4,1,2,03736,1019518
2023HU0709877,2,55,57,1,6,1,21,126200,501,120,2,1,1,1,1,03736,1019518
2023HU0709877,3,67,28,2,6,1,21,20800,501,5810,1,1,1,5,1,03736,1019518
2023HU0709977,1,37,55,1,1,1,19,112000,501,60,1,1,1,5,1,03719,1019518
2023HU0709977,2,39,42,1,9,23,21,100000,501,1050,7,1,1,5,1,03719,1019518
2023HU0710007,1,67,55,1,6,1,16,65000,424,4000,1,1,5,3,2,03770,1019518
2023HU0710054,1,92,58,2,6,1,21,83000,501,5710,1,1,4,1,2,03772,1019518
2023HU0710054,2,113,56,1,6,1,21,162000,501,3255,1,1,4,1,2,03772,1019518
2023HU0710054,3,95,29,1,6,1,20,60000,501,3620,1,1,4,5,2,03772,1019518
2023HU0710054,4,79,24,2,6,1,20,47400,309,3640,1,1,1,5,1,03772,1019518
2023HU0710071,1,42,48,2,6,1,23,200000,501,3090,2,1,1,5,1,03737,1019518
2023HU0710077,1,175,42,2,8,12,15,0,84,0,0,6,4,5,2,03752,1019518
2023HU0710077,2,158,22,1,8,12,14,25300,84,6240,1,3,4,5,2,03752,1019518
2023HU0710077,3,175,13,2,8,12,10,0,84,0,0,0,1,5,1,03752,1019518
2023HU0710077,4,171,11,1,8,12,7,0,84,0,0,0,1,5,1,03752,1019518
2023HU0710099,1,36,48,1,1,1,16,30000,210,3602,1,1,5,1,2,03722,1019518
2023HU0710099,2,40,39,2,1,1,21,36000,210,3602,1,6,4,1,2,03722,1019518
2023HU0710099,3,51,18,1,1,1,16,0,210,0,0,6,1,5,1,03722,1019518
2023HU0710099,4,42,17,1,1,1,16,0,210,0,0,6,1,5,1,03722,1019518
2023HU0710111,1,49,25,2,1,2,21,40000,255,3550,3,1,1,5,1,03770,1019518
2023HU0710163,1,22,63,2,1,1,21,254000,501,2632,1,3,1,1,1,03768,1019518
2023HU0710163,2,22,63,1,9,4,21,7500,501,2710,6,6,4,1,2,03768,1019518
2023HU0710163,3,23,58,1,1,1,21,80000,501,5860,1,1,1,3,1,03768,1019518
2023HU0710165,1,119,73,1,9,1,20,56410,501,0,0,6,4,5,2,03763,1019518
2023HU0710165,2,78,28,1,9,1,19,42000,501,4621,1,1,1,5,1,03763,1019518
2023HU0710171,1,71,23,2,1,1,21,29000,185,1555,4,1,1,5,1,03758,1019518
2023HU0710171,2,71,23,2,1,1,21,53000,339,4600,3,1,1,5,1,03758,1019518
2023HU0710177,1,31,52,2,9,2,15,75000,366,5110,1,1,1,3,1,03707,1019518
2023HU0710177,2,32,18,2,9,2,16,0,366,0,0,6,1,5,1,03707,1019518
2023HU0710177,3,40,80,2,9,2,9,10500,366,0,0,6,4,5,2,03707,1019518
2023HU0710177,4,40,45,1,9,2,16,190,1,0,0,6,1,3,1,03707,1019518
2023HU0710208,1,118,58,1,9,2,12,10000,42,4220,1,1,4,1,2,03706,1019518
2023HU0710208,2,105,58,2,9,2,9,0,42,0,0,6,4,1,2,03706,1019518
2023HU0710208,3,107,28,1,9,2,21,0,42,9920,9,3,4,5,2,03706,1019518
2023HU0710237,1,58,54,2,2,1,21,500,3,2830,1,3,1,5,1,03775,1019518
2023HU0710277,1,65,48,2,6,1,1,40000,168,4521,6,1,4,5,2,03737,1019518
2023HU0710277,2,65,54,2,6,1,18,0,168,9920,9,3,4,1,2,03737,1019518
2023HU0710277,3,63,55,1,6,1,19,39500,168,1551,1,1,4,1,2,03737,1019518
2023HU0710277,4,47,20,1,6,1,20,1000,168,3960,3,6,5,5,2,03737,1019518
2023HU0710277,5,59,16,1,6,1,14,0,168,0,0,6,5,5,2,03737,1019518
2023HU0710277,6,81,14,2,6,1,12,0,168,0,0,0,5,5,2,03737,1019518
2023HU0710277,7,86,12,1,6,1,10,0,168,0,0,0,5,5,2,03737,1019518
2023HU0710329,1,101,73,1,6,1,9,44200,300,10,8,6,4,1,2,03717,1019518
2023HU0710329,2,98,75,2,6,1,9,10000,300,0,0,6,4,1,2,03717,1019518
2023HU0710343,1,302,30,1,9,1,21,37000,239,2350,6,1,1,5,1,03732,1019518
2023HU0710356,1,220,50,1,1,1,21,403000,501,2850,7,2,1,1,1,03734,1019518
2023HU0710356,2,178,47,2,9,2,21,57100,501,2700,1,3,1,1,1,03734,1019518
2023HU0710356,3,227,12,2,9,2,9,0,501,0,0,0,1,5,1,03734,1019518
2023HU0710356,4,227,7,2,9,2,4,0,501,0,0,0,1,5,1,03734,1019518
2023HU0710415,1,135,28,2,2,1,19,50000,297,5240,1,1,3,5,1,03750,1019518
2023HU0710415,2,76,70,2,8,24,21,0,297,0,0,6,1,1,1,03750,1019518
2023HU0710415,3,92,67,1,2,1,21,20000,297,0,0,6,3,1,1,03750,1019518
2023HU0710427,1,40,39,1,8,7,18,19000,216,5860,1,1,1,3,1,03710,1019518
2023HU0710427,2,50,18,1,8,7,16,24000,216,4030,1,6,1,5,1,03710,1019518
2023HU0710493,1,105,53,2,1,1,21,393000,501,710,6,1,1,5,1,03760,1019518
2023HU0710530,1,37,47,1,9,2,12,27000,191,220,1,1,5,1,2,03707,1019518
2023HU0710530,2,30,49,2,9,2,21,11000,191,4220,7,1,5,1,2,03707,1019518
2023HU0710587,1,52,71,2,1,2,19,95900,501,440,1,6,1,1,1,03707,1019518
2023HU0710587,2,52,69,1,1,2,18,17000,501,9030,2,6,1,1,1,03707,1019518
2023HU0710619,1,65,78,1,1,1,21,139600,501,0,0,6,4,1,2,03728,1019518
2023HU0710619,2,74,61,2,1,1,16,0,501,5740,1,6,5,1,2,03728,1019518
2023HU0710635,1,53,64,1,8,2,1,75000,417,9620,1,1,4,1,2,03754,1019518
2023HU0710635,2,47,59,2,8,7,14,35000,417,4220,4,1,1,2,1,03754,1019518
2023HU0710635,3,62,35,1,1,1,19,19000,417,9645,1,1,1,1,1,03754,1019518
2023HU0710635,4,73,30,2,1,1,18,0,417,4760,1,6,1,5,1,03754,1019518
2023HU0710728,1,60,33,1,6,1,20,22400,96,9830,5,6,4,4,2,03738,1019518
2023HU0710728,2,62,58,1,6,1,16,0,96,4030,2,6,5,1,2,03738,1019518
2023HU0710728,3,59,55,2,6,1,16,0,96,4220,2,6,5,1,2,03738,1019518
2023HU0710742,1,49,30,2,1,1,22,95300,501,1240,1,1,1,5,1,03744,1019518
2023HU0710742,2,48,31,1,1,1,21,85000,501,2634,6,1,1,5,1,03744,1019518
2023HU0710776,1,34,60,1,8,2,16,66000,199,9645,1,1,1,1,1,03710,1019518
2023HU0710776,2,35,59,2,8,2,15,17000,199,4055,1,1,1,1,1,03710,1019518
2023HU0710776,3,30,35,2,8,2,16,10000,199,4700,1,6,1,3,1,03710,1019518
2023HU0710776,4,34,11,2,8,2,9,0,199,0,0,0,1,5,1,03710,1019518
2023HU0710776,5,34,10,2,8,2,7,0,199,0,0,0,1,5,1,03710,1019518
2023HU0710776,6,37,2,2,8,2,0,0,199,0,0,0,1,5,1,03710,1019518
2023HU0710776,7,39,1,2,8,2,0,0,199,0,0,0,1,5,1,03710,1019518
2023HU0710787,1,58,62,1,1,1,22,57500,501,2710,1,1,1,1,1,03779,1019518
2023HU0710787,2,47,61,2,1,1,21,400000,501,1006,1,1,1,1,1,03779,1019518
2023HU0710833,1,56,37,1,3,2,20,59330,389,735,1,1,4,5,2,03736,1019518
2023HU0710833,2,71,34,2,3,2,21,48000,315,5740,1,1,1,5,1,03736,1019518
2023HU0710842,1,107,56,2,1,1,22,52500,218,5740,1,1,1,5,1,03748,1019518
2023HU0710842,2,130,11,1,1,1,8,0,218,0,0,0,1,5,1,03748,1019518
2023HU0710842,3,131,11,1,1,1,9,0,218,0,0,0,1,5,1,03748,1019518
2023HU0710868,1,137,79,2,8,2,9,12500,86,0,0,6,4,2,2,03741,1019518
2023HU0710927,1,55,85,1,1,1,20,51700,455,440,2,1,1,1,1,03717,1019518
2023HU0710927,2,57,82,2,1,1,20,31900,455,0,0,6,1,1,1,03717,1019518
2023HU0710930,1,80,75,1,1,1,22,24000,169,9620,1,6,4,1,2,03719,1019518
2023HU0710984,1,51,26,2,1,1,21,46400,294,4621,1,1,1,5,1,03735,1019518
2023HU0711055,1,166,77,1,8,2,6,21600,110,0,0,6,5,2,2,03710,1019518
2023HU0711055,2,169,21,1,8,2,19,5000,110,5510,1,1,1,5,1,03710,1019518
2023HU0711055,3,169,15,1,8,2,12,0,110,0,0,0,1,5,1,03710,1019518
2023HU0711055,4,185,55,2,8,2,12,19000,121,4020,1,1,5,2,2,03710,1019518
2023HU0711064,1,166,51,1,8,7,9,20000,286,9640,2,1,5,1,2,03712,1019518
2023HU0711064,2,148,54,2,8,2,6,8000,286,4220,2,6,5,1,2,03712,1019518
2023HU0711064,3,194,29,2,8,2,19,20000,286,3645,1,1,1,5,1,03712,1019518
2023HU0711064,4,165,25,1,8,24,18,70000,286,7210,3,1,1,4,1,03712,1019518
2023HU0711064,5,179,21,1,8,24,19,18000,286,4760,2,1,1,5,1,03712,1019518
2023HU0711064,6,210,13,2,8,24,11,0,286,0,0,0,1,5,1,03712,1019518
2023HU0711064,7,198,6,1,8,24,4,0,286,0,0,0,1,5,1,03712,1019518
2023HU0711133,1,94,60,1,6,1,22,195000,501,1021,2,1,4,1,2,03737,1019518
2023HU0711133,2,91,56,2,6,1,22,68000,501,750,3,6,4,1,2,03737,1019518
2023HU0711133,3,78,28,1,6,1,18,28300,501,7340,1,1,1,5,1,03737,1019518
2023HU0711133,4,70,23,1,6,1,21,130500,501,1021,1,3,1,5,1,03737,1019518
2023HU0711147,1,60,62,1,9,2,21,9000,248,1320,2,6,4,5,2,03710,1019518
2023HU0711147,2,50,52,2,9,2,23,40000,248,2205,4,1,4,3,2,03710,1019518
2023HU0711237,1,38,64,1,1,1,23,70000,501,650,1,1,4,1,2,03705,1019518
2023HU0711237,2,37,64,2,1,1,23,95000,501,0,0,6,4,1,2,03705,1019518
2023HU0711237,3,40,27,1,1,1,18,35000,501,7200,1,1,1,5,1,03705,1019518
